Time,PH,Temperature,Pressure_Raw,Pressure_Clean
127909.2,6.118,37.527,107.13,107.13
127910.4,6.554,37.638,107.743,107.743
127911.59999999999,5.9,37.614,106.972,106.972
127912.79999999999,6.118,37.614,107.268,107.268
127914.0,6.118,37.614,107.468,107.468
127915.2,6.045,37.527,106.942,106.942
127916.4,6.118,37.614,107.136,107.136
127917.59999999999,5.972,37.601,107.254,107.254
127918.79999999999,6.772,37.614,106.547,107.07
127920.0,6.481,37.527,107.07,107.07
127921.2,6.917,37.491,106.925,106.925
127922.4,6.917,37.491,107.133,107.133
127923.59999999999,6.844,37.491,107.133,107.133
127924.79999999999,6.917,37.527,107.394,107.394
127926.0,6.626,37.638,109.67,107.394
127927.2,6.626,37.614,108.242,107.394
127928.4,6.626,37.614,107.568,107.394
127929.59999999999,6.481,37.491,106.777,107.394
127930.79999999999,6.481,37.601,107.371,107.371
127932.0,6.626,37.638,107.046,107.046
127933.2,6.045,37.527,107.666,107.666
127934.4,6.772,37.614,107.084,107.084
127935.59999999999,6.772,37.614,107.632,107.632
127936.79999999999,6.772,37.614,107.632,107.632
127938.0,6.626,37.515,107.424,107.424
127939.2,6.772,37.515,107.396,107.396
127940.4,6.772,37.527,107.162,107.162
127941.59999999999,6.772,37.614,111.144,107.162
127942.79999999999,6.045,37.577,105.938,107.162
127944.0,6.045,37.527,106.817,106.817
127945.2,6.045,37.577,106.723,106.723
127946.4,5.972,37.614,107.26,107.26
127947.59999999999,6.045,37.527,106.745,106.745
127948.79999999999,6.045,37.491,107.577,107.577
127950.0,6.045,37.491,107.545,107.545
127951.2,6.045,37.527,108.038,108.038
127952.4,6.045,37.65,108.105,108.105
127953.59999999999,5.972,37.527,108.152,108.152
127954.79999999999,5.972,37.614,107.941,107.941
127956.0,5.9,37.527,107.826,107.826
127957.2,5.9,37.638,108.064,108.064
127958.4,5.972,37.527,107.482,107.482
127959.59999999999,5.972,37.527,107.482,107.482
127960.79999999999,5.972,37.527,107.482,107.482
127962.0,5.9,37.527,107.907,107.907
127963.2,5.9,37.527,107.675,107.675
127964.4,5.9,37.491,107.685,107.685
127965.59999999999,5.9,37.527,107.886,107.886
127966.79999999999,5.9,37.515,107.872,107.872
127968.0,5.9,37.614,107.612,107.612
127969.2,5.9,37.515,107.08,107.578
127970.4,6.045,37.527,107.578,107.578
127971.59999999999,6.045,37.527,107.549,107.549
127972.79999999999,6.045,37.638,106.946,107.549
127974.0,6.045,37.491,107.557,107.557
127975.2,6.045,37.503,106.923,106.923
127976.4,6.045,37.638,106.97,106.97
127977.59999999999,6.045,37.601,106.51,106.966
127978.79999999999,6.045,37.577,106.767,106.966
127980.0,6.045,37.527,106.882,106.966
127981.2,6.045,37.527,106.966,106.966
127982.4,6.045,37.638,107.014,107.014
127983.59999999999,6.045,37.638,107.014,107.014
127984.79999999999,6.045,37.527,108.687,108.687
127986.0,6.045,37.515,107.548,107.548
127987.2,6.408,37.638,108.171,108.171
127988.4,6.408,37.503,108.171,108.171
127989.59999999999,6.554,37.638,107.976,108.171
127990.79999999999,6.554,37.515,108.174,108.174
127992.0,6.554,37.527,108.125,108.172
127993.2,6.118,37.614,108.573,108.172
127994.4,6.554,37.638,105.813,108.172
127995.59999999999,6.772,37.527,108.172,108.172
127996.79999999999,6.626,37.638,107.868,107.868
127998.0,6.626,37.65,107.717,107.717
127999.2,6.626,37.614,108.045,108.045
128000.4,6.626,37.65,107.308,107.308
128001.59999999999,6.772,37.65,107.308,107.308
128002.79999999999,6.844,37.65,106.815,107.458
128004.0,6.844,37.81,108.486,107.458
128005.2,6.844,37.81,106.169,107.466
128006.4,6.844,37.614,103.816,107.458
128007.59999999999,6.844,37.614,107.274,107.458
128008.79999999999,6.844,37.515,107.52,107.458
128010.0,6.917,37.527,107.466,107.458
128011.2,6.917,37.527,107.458,107.458
128012.4,6.917,37.527,107.338,107.338
128013.59999999999,6.917,37.577,107.592,107.592
128014.79999999999,6.917,37.515,107.176,107.176
128016.0,6.917,37.527,107.622,107.622
128017.2,6.844,37.638,107.415,107.415
128018.4,7.06,37.527,107.574,107.574
128019.59999999999,6.917,37.515,107.164,107.164
128020.79999999999,6.917,37.638,107.435,107.435
128022.0,6.917,37.515,107.66,107.66
128023.2,6.917,37.527,107.698,107.698
128024.4,6.917,37.626,107.698,107.698
128025.59999999999,6.699,37.638,107.751,107.751
128026.79999999999,6.699,37.527,107.81,107.81
128028.0,7.06,37.515,107.324,107.324
128029.2,7.06,37.527,107.574,107.574
128030.4,7.06,37.503,107.451,107.451
128031.59999999999,6.917,37.503,106.552,107.44
128032.79999999999,7.06,37.515,107.44,107.44
128034.0,7.06,37.626,107.117,107.44
128035.2,6.699,37.638,107.299,107.44
128036.4,6.699,37.638,107.179,107.44
128037.59999999999,6.917,37.65,107.477,107.477
128038.79999999999,6.917,37.638,107.267,107.267
128040.0,6.917,37.564,107.062,107.062
128041.2,6.481,37.527,107.114,107.114
128042.4,6.118,37.638,107.723,107.347
128043.59999999999,6.118,37.638,107.715,107.347
128044.79999999999,6.045,37.626,107.361,107.361
128046.0,6.19,37.638,107.399,107.347
128047.2,6.045,37.638,107.347,107.347
128048.4,6.045,37.515,107.3,107.3
128049.59999999999,6.045,37.626,107.309,107.309
128050.79999999999,6.045,37.527,107.446,107.446
128052.0,6.045,37.515,107.996,107.996
128053.2,6.045,37.65,107.996,107.996
128054.4,6.045,37.638,107.804,107.804
128055.59999999999,6.045,37.527,107.554,107.554
128056.79999999999,6.045,37.65,107.769,107.769
128058.0,6.045,37.65,107.34,107.34
128059.2,6.045,37.527,107.546,107.546
128060.4,7.06,37.527,107.254,107.254
128061.59999999999,6.699,37.65,107.473,107.473
128062.79999999999,7.06,37.515,107.512,107.512
128064.0,6.917,37.663,107.482,107.482
128065.2,6.844,37.65,107.352,107.473
128066.4,7.06,37.663,106.957,107.473
128067.59999999999,7.06,37.626,107.49,107.49
128068.79999999999,7.13,37.515,107.436,107.436
128070.0,7.13,37.638,107.575,107.575
128071.2,7.13,37.638,107.595,107.595
128072.4,6.99,37.65,107.264,107.264
128073.59999999999,6.99,37.65,105.185,107.264
128074.79999999999,6.99,37.626,107.349,107.349
128076.0,6.99,37.626,107.414,107.414
128077.2,7.13,37.527,107.266,107.266
128078.4,7.13,37.65,107.3,107.3
128079.59999999999,7.13,37.626,107.3,107.3
128080.79999999999,7.06,37.65,107.18,107.18
128082.0,7.06,37.626,107.18,107.18
128083.2,7.06,37.65,107.448,107.448
128084.4,7.06,37.638,107.471,107.471
128085.59999999999,6.699,37.638,107.379,107.379
128086.79999999999,6.699,37.527,107.122,107.448
128088.0,6.699,37.638,107.122,107.448
128089.2,7.06,37.515,107.122,107.471
128090.4,7.13,37.515,107.472,107.472
128091.59999999999,7.06,37.663,107.57,107.57
128092.79999999999,7.06,37.515,107.504,107.504
128094.0,7.06,37.638,103.517,107.504
128095.2,7.06,37.54,108.295,107.52
128096.4,6.917,37.54,108.295,107.52
128097.59999999999,6.917,37.54,108.295,107.52
128098.79999999999,6.917,37.527,107.878,107.52
128100.0,6.844,37.527,107.52,107.52
128101.2,6.699,37.527,107.52,107.52
128102.4,6.699,37.626,103.717,107.52
128103.59999999999,7.06,37.515,103.717,107.52
128104.79999999999,7.06,37.626,103.717,107.52
128106.0,7.06,37.81,107.375,107.375
128107.2,6.699,37.638,107.695,107.695
128108.4,7.06,37.614,108.013,108.013
128109.59999999999,7.06,37.614,108.013,108.013
128110.79999999999,7.06,37.626,108.013,108.013
128112.0,7.06,37.626,107.353,107.353
128113.2,7.06,37.527,107.186,107.186
128114.4,7.06,37.527,106.902,106.902
128115.59999999999,7.06,37.65,107.184,107.184
128116.79999999999,7.06,37.638,107.227,107.227
128118.0,7.06,37.638,107.868,107.337
128119.2,7.06,37.626,107.337,107.337
128120.4,7.06,37.65,107.337,107.337
128121.59999999999,6.844,37.663,111.261,107.337
128122.79999999999,6.844,37.663,111.261,107.337
128124.0,6.844,37.663,111.261,107.337
128125.2,6.844,37.65,108.263,107.337
128126.4,6.699,37.663,107.226,107.337
128127.59999999999,6.699,37.65,107.226,107.337
128128.79999999999,6.917,37.65,106.746,107.337
128130.0,6.917,37.65,107.929,107.337
128131.2,6.844,37.663,107.426,107.426
128132.4,6.917,37.663,107.426,107.426
128133.59999999999,6.917,37.663,107.426,107.426
128134.79999999999,6.917,37.663,106.669,106.669
128136.0,6.844,37.663,106.669,106.669
128137.2,6.844,37.663,108.015,108.015
128138.4,6.844,37.626,109.22,108.015
128139.59999999999,6.917,37.515,108.3,108.3
128140.79999999999,6.917,37.515,108.111,108.111
128142.0,6.917,37.626,107.894,107.894
128143.2,6.917,37.626,107.954,107.954
128144.4,6.699,37.663,107.746,107.746
128145.59999999999,6.699,37.527,108.101,108.101
128146.79999999999,6.917,37.527,108.002,108.002
128148.0,6.917,37.515,107.816,107.816
128149.2,6.917,37.65,108.145,108.145
128150.4,6.917,37.527,107.422,107.422
128151.59999999999,6.917,37.626,107.79,107.79
128152.79999999999,6.917,37.638,107.535,107.535
128154.0,6.917,37.638,107.547,107.547
128155.2,6.917,37.527,107.51,107.51
128156.4,6.917,37.527,107.422,107.422
128157.59999999999,6.917,37.663,106.769,107.506
128158.79999999999,6.917,37.65,107.521,107.521
128160.0,6.917,37.65,107.425,107.49
128161.2,6.844,37.663,107.49,107.49
128162.4,6.844,37.663,107.506,107.506
128163.59999999999,6.917,37.527,107.478,107.478
128164.79999999999,6.917,37.626,107.217,107.217
128166.0,6.917,37.65,107.661,107.661
128167.2,6.844,37.527,107.37,107.37
128168.4,6.917,37.527,107.394,107.394
128169.59999999999,6.917,37.527,107.562,107.562
128170.79999999999,6.772,37.663,107.506,107.506
128172.0,6.917,37.515,107.376,107.376
128173.2,6.917,37.65,107.905,107.905
128174.4,6.844,37.515,107.296,107.296
128175.59999999999,6.917,37.515,107.464,107.464
128176.79999999999,6.917,37.626,107.798,107.798
128178.0,6.844,37.515,107.504,107.504
128179.2,6.844,37.626,107.67,107.67
128180.4,6.844,37.638,107.379,107.379
128181.59999999999,6.844,37.638,107.539,107.539
128182.79999999999,6.699,37.663,107.242,107.242
128184.0,6.917,37.527,107.118,107.118
128185.2,6.917,37.515,107.204,107.204
128186.4,6.408,37.65,107.332,107.332
128187.59999999999,6.408,37.65,107.256,107.256
128188.79999999999,6.917,37.527,107.362,107.362
128190.0,6.408,37.527,107.362,107.362
128191.2,6.408,37.527,107.546,107.546
128192.4,6.118,37.65,107.509,107.509
128193.59999999999,6.118,37.515,107.468,107.468
128194.79999999999,5.972,37.626,107.494,107.494
128196.0,6.626,37.663,107.554,107.554
128197.2,6.626,37.663,107.758,107.758
128198.4,6.408,37.663,107.883,107.883
128199.59999999999,6.772,37.663,107.678,107.678
128200.79999999999,6.699,37.663,107.346,107.783
128202.0,6.699,37.626,107.81,107.81
128203.2,6.408,37.663,107.783,107.783
128204.4,6.917,37.527,108.258,108.258
128205.59999999999,6.917,37.638,108.273,108.273
128206.79999999999,6.772,37.663,108.166,108.166
128208.0,6.772,37.527,108.449,108.449
128209.2,6.844,37.515,108.339,108.339
128210.4,6.772,37.663,108.17,108.17
128211.59999999999,6.408,37.65,108.164,108.164
128212.79999999999,6.699,37.663,107.947,107.947
128214.0,6.772,37.663,108.107,108.107
128215.2,6.772,37.663,107.582,107.582
128216.4,6.118,37.65,107.941,107.941
128217.59999999999,6.118,37.626,107.63,107.63
128218.79999999999,6.118,37.663,107.121,107.121
128220.0,6.045,37.626,107.269,107.269
128221.2,6.118,37.65,107.433,107.433
128222.4,6.118,37.663,107.294,107.121
128223.59999999999,6.118,37.663,107.093,107.093
128224.79999999999,6.118,37.663,107.093,107.093
128226.0,6.118,37.663,107.093,107.093
128227.2,6.118,37.663,107.009,107.093
128228.4,6.118,37.515,107.692,107.097
128229.59999999999,6.336,37.626,107.301,107.097
128230.79999999999,6.118,37.65,107.433,107.097
128232.0,6.118,37.626,107.097,107.097
128233.2,6.118,37.626,107.097,107.097
128234.4,6.118,37.626,107.097,107.097
128235.59999999999,6.118,37.626,109.563,107.097
128236.79999999999,6.118,37.663,107.478,107.478
128238.0,6.118,37.663,107.478,107.478
128239.2,6.118,37.65,108.22,108.22
128240.4,6.118,37.65,108.473,108.473
128241.59999999999,6.045,37.626,106.869,106.869
128242.79999999999,6.045,37.663,106.733,106.733
128244.0,6.118,37.663,110.158,106.733
128245.2,6.045,37.626,109.249,106.733
128246.4,6.045,37.527,107.534,107.534
128247.59999999999,6.045,37.527,106.958,106.958
128248.79999999999,6.045,37.663,107.995,107.995
128250.0,6.045,37.663,107.995,107.995
128251.2,6.045,37.65,107.995,107.995
128252.4,6.045,37.65,106.49,107.995
128253.59999999999,6.045,37.663,108.245,108.245
128254.79999999999,6.045,37.515,107.38,107.38
128256.0,6.118,37.65,106.535,106.535
128257.2,6.118,37.515,107.004,107.004
128258.4,6.118,37.65,107.505,107.505
128259.59999999999,6.045,37.527,107.202,107.202
128260.79999999999,6.045,37.663,108.043,108.043
128262.0,6.118,37.663,107.971,107.971
128263.2,6.118,37.515,106.748,107.971
128264.4,6.118,37.663,108.107,108.107
128265.59999999999,6.118,37.663,105.764,108.107
128266.79999999999,6.118,37.663,106.663,107.945
128268.0,6.118,37.527,106.857,107.945
128269.2,6.118,37.527,106.857,107.945
128270.4,6.118,37.65,107.945,107.945
128271.59999999999,6.118,37.515,106.836,106.836
128272.79999999999,6.118,37.687,107.132,107.132
128274.0,6.118,37.515,108.04,106.857
128275.2,6.118,37.626,107.013,107.013
128276.4,6.118,37.663,106.641,106.641
128277.59999999999,6.045,37.626,108.817,106.641
128278.79999999999,6.118,37.663,109.613,106.641
128280.0,6.118,37.663,110.457,106.641
128281.2,6.118,37.638,107.487,107.487
128282.4,6.118,37.663,107.41,107.41
128283.59999999999,6.045,37.626,107.81,107.81
128284.79999999999,6.045,37.663,107.899,107.899
128286.0,6.045,37.663,108.757,108.757
128287.2,6.336,37.663,110.114,110.114
128288.4,6.045,37.626,106.937,110.114
128289.59999999999,6.045,37.663,107.791,110.114
128290.79999999999,6.045,37.626,107.173,110.114
128292.0,6.045,37.626,106.794,110.114
128293.2,6.045,37.515,108.162,108.162
128294.4,6.045,37.663,107.65,107.65
128295.59999999999,6.045,37.527,107.158,107.158
128296.79999999999,6.045,37.663,107.726,107.726
128298.0,6.045,37.65,108.089,108.089
128299.2,6.045,37.527,108.089,108.089
128300.4,6.045,37.626,108.354,108.354
128301.59999999999,6.481,37.687,108.276,108.276
128302.79999999999,6.045,37.527,107.166,107.166
128304.0,6.045,37.663,107.166,107.166
128305.2,6.045,37.626,108.11,108.11
128306.4,6.045,37.626,107.478,107.478
128307.59999999999,6.045,37.687,107.261,107.261
128308.79999999999,6.045,37.54,108.343,107.389
128310.0,6.336,37.54,107.299,107.299
128311.2,6.336,37.687,107.12,107.12
128312.4,6.263,37.687,107.561,107.561
128313.59999999999,6.554,37.687,107.389,107.389
128314.79999999999,6.481,37.687,107.449,107.449
128316.0,6.408,37.687,107.204,107.204
128317.2,6.481,37.687,107.14,107.14
128318.4,6.263,37.687,107.966,107.966
128319.59999999999,6.263,37.663,108.162,108.162
128320.79999999999,6.263,37.663,108.403,108.403
128322.0,6.336,37.515,108.6,108.6
128323.2,6.045,37.54,108.579,108.579
128324.4,6.045,37.626,108.546,108.546
128325.59999999999,6.336,37.663,108.462,108.462
128326.79999999999,6.481,37.515,108.717,108.717
128328.0,6.336,37.663,108.809,108.809
128329.2,6.263,37.663,108.611,108.611
128330.4,6.118,37.663,108.332,108.332
128331.59999999999,6.699,37.687,108.05,108.05
128332.79999999999,6.699,37.7,107.827,107.827
128334.0,5.9,37.663,107.754,107.754
128335.2,5.9,37.515,107.536,107.536
128336.4,6.118,37.675,107.375,107.375
128337.59999999999,5.9,37.65,107.541,107.541
128338.79999999999,5.972,37.626,107.398,107.398
128340.0,6.554,37.54,107.299,107.299
128341.2,6.626,37.54,105.774,107.299
128342.4,6.626,37.589,107.329,107.329
128343.59999999999,6.626,37.54,107.283,107.283
128344.79999999999,6.772,37.515,107.176,107.176
128346.0,6.772,37.601,107.186,107.186
128347.2,6.408,37.687,106.796,107.219
128348.4,6.408,37.54,107.283,107.283
128349.59999999999,6.626,37.687,106.984,106.984
128350.79999999999,6.626,37.7,107.114,107.114
128352.0,6.626,37.687,107.441,107.441
128353.2,6.844,37.54,107.219,107.219
128354.4,6.844,37.65,107.328,107.328
128355.59999999999,6.772,37.54,107.639,107.639
128356.79999999999,6.772,37.515,106.912,106.912
128358.0,6.626,37.515,107.12,107.12
128359.2,6.844,37.515,107.088,107.088
128360.4,6.772,37.515,107.156,107.156
128361.59999999999,6.772,37.687,106.984,106.984
128362.79999999999,6.772,37.687,106.984,106.984
128364.0,6.772,37.626,107.309,107.309
128365.2,6.772,37.626,107.049,107.049
128366.4,6.772,37.54,107.907,107.219
128367.59999999999,6.917,37.54,107.479,107.219
128368.79999999999,6.408,37.687,107.269,107.219
128370.0,6.408,37.687,107.216,107.219
128371.2,6.408,37.54,107.219,107.219
128372.4,6.408,37.54,107.219,107.219
128373.59999999999,6.408,37.54,107.219,107.219
128374.79999999999,6.408,37.54,107.219,107.219
128376.0,6.408,37.626,107.646,107.646
128377.2,6.772,37.54,107.819,107.819
128378.4,6.772,37.54,107.483,107.483
128379.59999999999,6.626,37.687,109.281,107.646
128380.79999999999,6.626,37.54,107.163,107.646
128382.0,6.626,37.626,107.137,107.646
128383.2,6.626,37.515,106.928,107.646
128384.4,6.626,37.675,107.548,107.548
128385.59999999999,6.626,37.515,107.344,107.344
128386.79999999999,6.626,37.515,107.432,107.432
128388.0,6.917,37.515,107.952,107.952
128389.2,6.408,37.687,108.449,107.713
128390.4,6.408,37.687,108.522,107.713
128391.59999999999,6.554,37.687,107.77,107.77
128392.79999999999,6.118,37.687,107.673,107.673
128394.0,6.118,37.687,107.713,107.713
128395.2,6.118,37.712,107.797,107.797
128396.4,6.118,37.687,107.938,107.938
128397.59999999999,6.045,37.626,108.331,108.331
128398.79999999999,6.045,37.626,108.331,108.331
128400.0,6.045,37.687,108.374,108.374
128401.2,6.045,37.626,108.358,108.358
128402.4,6.118,37.675,108.621,108.621
128403.59999999999,6.118,37.687,107.473,107.473
128404.79999999999,6.118,37.515,107.524,107.524
128406.0,6.118,37.675,107.588,107.588
128407.2,6.118,37.687,107.429,107.429
128408.4,6.045,37.54,107.175,107.175
128409.59999999999,6.045,37.7,107.342,107.342
128410.79999999999,6.045,37.7,107.506,107.506
128412.0,6.045,37.687,106.948,107.464
128413.2,6.118,37.675,107.564,107.564
128414.4,6.045,37.65,107.897,107.464
128415.59999999999,6.045,37.515,107.464,107.464
128416.79999999999,6.118,37.675,107.291,107.291
128418.0,6.118,37.54,107.343,107.343
128419.2,6.118,37.515,107.804,107.804
128420.4,6.118,37.687,107.641,107.641
128421.59999999999,6.118,37.515,107.184,107.184
128422.79999999999,6.118,37.65,107.188,107.188
128424.0,6.045,37.626,107.285,107.285
128425.2,6.699,37.687,107.068,107.068
128426.4,6.772,37.515,107.328,107.328
128427.59999999999,6.554,37.687,107.285,107.285
128428.79999999999,6.772,37.515,107.344,107.344
128430.0,6.844,37.515,107.404,107.404
128431.2,6.844,37.54,107.391,107.391
128432.4,6.772,37.712,107.203,107.203
128433.59999999999,6.772,37.54,107.267,107.267
128434.79999999999,6.772,37.54,107.275,107.275
128436.0,6.844,37.564,107.126,107.126
128437.2,6.772,37.7,107.134,107.134
128438.4,6.844,37.515,106.924,106.924
128439.59999999999,6.844,37.675,107.303,107.303
128440.79999999999,6.772,37.564,107.142,107.142
128442.0,6.626,37.687,107.261,107.261
128443.2,6.626,37.626,107.842,107.842
128444.4,6.626,37.712,107.873,107.873
128445.59999999999,6.481,37.54,106.819,106.819
128446.79999999999,6.772,37.7,107.454,107.454
128448.0,6.917,37.515,107.16,107.16
128449.2,6.844,37.515,107.568,107.568
128450.4,6.844,37.675,107.68,107.68
128451.59999999999,6.844,37.54,107.655,107.655
128452.79999999999,6.772,37.712,107.608,107.608
128454.0,6.772,37.675,107.532,107.532
128455.2,6.917,37.515,107.592,107.592
128456.4,6.844,37.515,107.488,107.488
128457.59999999999,6.336,37.515,107.452,107.452
128458.79999999999,6.118,37.687,107.513,107.513
128460.0,6.118,37.54,107.515,107.515
128461.2,6.481,37.564,107.586,107.586
128462.4,6.336,37.712,107.215,107.215
128463.59999999999,5.754,37.54,106.999,106.999
128464.79999999999,5.9,37.626,107.317,107.317
128466.0,5.9,37.515,106.824,106.824
128467.2,6.118,37.687,107.341,107.341
128468.4,6.118,37.515,107.012,107.012
128469.59999999999,6.045,37.54,107.111,107.111
128470.79999999999,6.045,37.626,107.45,107.45
128472.0,6.045,37.626,107.51,107.51
128473.2,6.045,37.675,107.467,107.467
128474.4,6.045,37.515,107.32,107.32
128475.59999999999,6.045,37.54,107.299,107.299
128476.79999999999,6.045,37.54,107.223,107.223
128478.0,6.045,37.552,107.217,107.217
128479.2,6.045,37.712,107.175,107.175
128480.4,6.045,37.515,107.176,107.176
128481.59999999999,6.118,37.687,107.269,107.269
128482.79999999999,6.118,37.552,107.165,107.165
128484.0,6.118,37.7,107.054,107.054
128485.2,6.118,37.687,107.112,107.112
128486.4,6.118,37.7,107.058,107.058
128487.59999999999,6.118,37.687,107.285,107.285
128488.79999999999,6.118,37.687,107.168,107.168
128490.0,6.118,37.687,107.441,107.441
128491.2,6.481,37.552,107.389,107.389
128492.4,6.481,37.712,107.316,107.316
128493.59999999999,6.045,37.626,107.333,107.333
128494.79999999999,6.917,37.515,107.264,107.264
128496.0,6.045,37.54,107.267,107.267
128497.2,6.626,37.712,107.36,107.36
128498.4,6.917,37.65,107.469,107.469
128499.59999999999,7.06,37.515,107.66,107.66
128500.79999999999,6.481,37.54,107.487,107.487
128502.0,7.201,37.515,107.36,107.36
128503.2,6.481,37.626,107.594,107.594
128504.4,6.336,37.687,107.393,107.393
128505.59999999999,6.336,37.564,107.13,107.13
128506.79999999999,6.336,37.712,107.075,107.075
128508.0,6.336,37.687,107.561,107.13
128509.2,6.554,37.675,107.588,107.13
128510.4,6.554,37.515,107.064,107.064
128511.59999999999,6.626,37.54,107.027,107.027
128512.79999999999,6.626,37.712,107.187,107.187
128514.0,6.626,37.626,107.245,107.245
128515.2,6.481,37.675,107.399,107.399
128516.4,6.554,37.675,107.167,107.167
128517.59999999999,6.554,37.663,106.841,106.841
128518.79999999999,6.554,37.515,106.908,106.908
128520.0,6.481,37.687,107.048,107.048
128521.2,6.481,37.515,107.12,107.12
128522.4,6.99,37.687,107.192,107.192
128523.59999999999,6.626,37.54,107.219,107.219
128524.79999999999,6.626,37.687,107.333,107.333
128526.0,7.341,37.564,107.118,107.118
128527.2,6.99,37.687,107.128,107.128
128528.4,7.341,37.515,107.072,107.072
128529.59999999999,7.411,37.552,107.229,107.229
128530.79999999999,7.201,37.564,107.186,107.186
128532.0,7.201,37.712,107.271,107.271
128533.2,6.699,37.687,107.325,107.325
128534.4,7.06,37.515,107.268,107.268
128535.59999999999,7.06,37.687,107.381,107.381
128536.79999999999,7.13,37.712,107.464,107.464
128538.0,6.699,37.687,107.597,107.597
128539.2,7.201,37.515,107.536,107.536
128540.4,7.201,37.564,107.454,107.454
128541.59999999999,7.201,37.7,107.382,107.382
128542.79999999999,6.99,37.687,107.609,107.609
128544.0,7.201,37.515,107.66,107.404
128545.2,7.201,37.712,107.235,107.39
128546.4,7.482,37.687,107.637,107.39
128547.59999999999,7.482,37.564,107.39,107.39
128548.79999999999,7.482,37.564,107.39,107.39
128550.0,7.271,37.564,107.39,107.39
128551.2,7.692,37.515,107.404,107.404
128552.4,7.692,37.515,107.404,107.404
128553.59999999999,7.692,37.626,107.638,107.638
128554.79999999999,7.482,37.65,107.04,107.04
128556.0,7.482,37.675,108.52,108.52
128557.2,7.482,37.675,108.52,108.52
128558.4,7.482,37.675,107.828,108.422
128559.59999999999,7.482,37.7,108.226,108.226
128560.79999999999,7.482,37.687,108.422,108.422
128562.0,7.482,37.712,108.472,108.472
128563.2,7.482,37.687,108.05,108.05
128564.4,7.482,37.675,107.96,107.96
128565.59999999999,7.482,37.675,107.96,107.96
128566.79999999999,7.482,37.54,107.599,107.599
128568.0,7.482,37.515,107.412,107.412
128569.2,7.201,37.515,106.648,106.648
128570.4,7.201,37.515,106.648,106.648
128571.59999999999,7.201,37.614,106.648,106.648
128572.79999999999,7.201,37.515,106.932,106.932
128574.0,7.201,37.7,107.318,107.318
128575.2,7.201,37.614,108.093,108.093
128576.4,7.201,37.626,107.337,107.337
128577.59999999999,7.201,37.687,107.249,107.249
128578.79999999999,7.201,37.687,106.952,107.337
128580.0,7.201,37.54,106.947,107.337
128581.2,7.201,37.687,107.353,107.353
128582.4,7.201,37.675,107.375,107.375
128583.59999999999,7.201,37.675,106.918,106.918
128584.79999999999,7.201,37.675,106.918,106.918
128586.0,7.13,37.675,106.918,106.918
128587.2,7.13,37.712,107.777,107.777
128588.4,7.13,37.712,107.777,107.777
128589.59999999999,7.13,37.712,107.777,107.777
128590.79999999999,7.13,37.712,107.777,107.777
128592.0,7.201,37.712,107.777,107.777
128593.2,6.844,37.712,107.777,107.777
128594.4,7.13,37.7,108.131,108.131
128595.59999999999,7.13,37.7,106.882,106.882
128596.79999999999,7.13,37.687,108.201,108.201
128598.0,7.13,37.7,108.568,108.568
128599.2,7.13,37.687,107.249,107.249
128600.4,7.201,37.712,107.079,107.079
128601.59999999999,7.201,37.54,107.315,107.315
128602.79999999999,7.201,37.515,107.256,107.256
128604.0,7.201,37.552,107.561,107.561
128605.2,7.201,37.687,107.341,107.341
128606.4,7.201,37.712,107.504,107.504
128607.59999999999,7.13,37.515,107.136,107.136
128608.79999999999,7.13,37.687,107.441,107.441
128610.0,7.13,37.614,107.264,107.497
128611.2,7.201,37.54,107.523,107.523
128612.4,7.201,37.675,107.704,107.497
128613.59999999999,7.411,37.552,107.497,107.497
128614.79999999999,7.411,37.552,107.497,107.497
128616.0,7.201,37.515,107.392,107.392
128617.2,7.201,37.7,107.382,107.382
128618.4,7.201,37.515,107.92,107.92
128619.59999999999,7.201,37.687,108.232,108.232
128620.79999999999,7.06,37.687,108.232,108.232
128622.0,7.06,37.675,108.232,108.232
128623.2,7.06,37.675,108.232,108.232
128624.4,7.06,37.675,108.232,108.232
128625.59999999999,7.06,37.675,108.232,108.232
128626.79999999999,7.06,37.675,108.232,108.232
128628.0,7.06,37.687,106.679,106.679
128629.2,7.201,37.687,106.679,106.679
128630.4,7.201,37.675,107.628,107.628
128631.59999999999,7.201,37.515,107.492,107.492
128632.79999999999,7.201,37.687,107.377,107.377
128634.0,7.201,37.65,107.372,107.372
128635.2,6.99,37.7,107.551,107.551
128636.4,6.99,37.564,107.947,107.433
128637.59999999999,6.99,37.7,107.506,107.506
128638.79999999999,6.99,37.687,107.433,107.433
128640.0,7.201,37.515,107.38,107.38
128641.2,7.201,37.515,106.83,106.83
128642.4,6.917,37.712,107.055,107.055
128643.59999999999,6.917,37.687,106.912,106.912
128644.79999999999,6.917,37.687,107.064,107.064
128646.0,6.917,37.626,107.233,107.233
128647.2,7.201,37.552,107.197,107.197
128648.4,7.201,37.687,107.245,107.245
128649.59999999999,7.06,37.515,107.1,107.1
128650.79999999999,6.772,37.54,107.179,107.179
128652.0,6.772,37.515,107.08,107.08
128653.2,6.699,37.687,107.229,107.229
128654.4,6.917,37.7,107.05,107.05
128655.59999999999,6.917,37.515,107.176,107.176
128656.79999999999,6.917,37.687,107.373,107.373
128658.0,6.917,37.687,107.152,107.152
128659.2,7.06,37.515,107.136,107.136
128660.4,6.917,37.712,106.987,106.987
128661.59999999999,6.699,37.687,107.044,107.044
128662.79999999999,6.699,37.675,107.275,107.275
